#class tools::wcsv::ntuple
#title Aggregated per-config readout
#separator 44
#vector_separator 59
#column double e0_keV
#column double e1_keV
#column double e2_keV
#column double e3_keV
#column double e4_keV
#column double e5_keV
#column double angle_deg
#column double dist_cm
#column int nEvents
16050.9,21155.5,6145.3,252506,1.64531e+06,0,28.5487,113.472,5000
30578.9,1.5038e+06,22634.4,297427,4665.27,0,261.67,176.053,5000
17687.6,758487,265420,310997,12023.2,0,332.004,147.769,5000
25188.7,18701,5973.04,353079,1.46482e+06,0,32.6872,94.1912,5000
634784,49686,102898,239135,60950.7,0,190.613,54.2233,5000
78926.4,63495.5,18213.6,1.76317e+06,7619.53,0,60.3099,139.481,5000
15549.2,17469.2,5492.89,233783,1.66723e+06,0,26.3613,305.214,5000
666897,305135,18920.9,281085,5054.62,0,243.065,172.734,5000
38557.7,48576,431482,782709,4123.17,0,353.064,168.575,5000
27146.8,194957,22925.6,1.67761e+06,5103.94,0,83.8156,295.982,5000
16114.8,26629.1,5538.98,208049,1.71955e+06,0,21.9699,260.574,5000
178038,416198,17604,355916,5859.7,0,244.165,259.407,5000
16712.1,40874.3,1.73154e+06,99701.5,2947.63,0,155.981,231.702,5000
18405.1,1.71537e+06,28417.7,177766,8607.73,0,284.722,284.07,5000
40094.3,58624.1,443029,780311,4070.4,0,352.693,95.9455,5000
6154.03,1.65318e+06,68608.5,175987,16839,0,309.159,30.8924,5000
16262.9,46439.9,1.76389e+06,96551.3,2202.62,0,153.761,88.3954,5000
13045.6,69219.8,16814.8,199521,1.47723e+06,0,5.30373,362.253,5000
44063.5,28558,9050.84,575190,1.01268e+06,0,37.2152,80.8722,5000
36641.4,25794.4,13002.1,509308,1.08983e+06,0,36.6272,454.146,5000
1.60937e+06,35199.4,49020.3,144987,24007.9,0,205.14,310.658,5000
33014.5,89964.5,287516,689029,92346.4,0,356.103,92.5366,5000
58562.5,744327,24358.2,326512,3481.97,0,249.812,236.768,5000
21831.8,124920,400273,400305,2077.61,0,337.986,189.28,5000
105618,45965.6,13215.4,1.1211e+06,83198.4,0,40.8638,487.781,5000
26916.3,1.61902e+06,21630.4,253736,4091.04,0,267.657,192.66,5000
1.52602e+06,44806,65930.9,147224,27010.6,0,201.563,244.16,5000
15259.1,75170.5,31767.3,242163,1.36085e+06,0,2.97763,226.504,5000
178798,432109,20145.8,361427,4296.66,0,244.355,206.351,5000
12620.9,69245.7,1.74444e+06,114203,1862.99,0,147.638,102.734,5000
13562.3,80190.3,47855.4,281797,1.1954e+06,0,1.57585,393.378,5000
39737.5,92678.4,240333,631497,94084.6,0,356.33,453.377,5000
13892.5,253804,51672.5,961263,1726.84,0,112.185,29.0364,5000
30344.8,186782,18729.8,1.74861e+06,3189.43,0,79.1382,61.9068,5000
1.65299e+06,34224.7,42211,141987,27138.3,0,205.526,217.577,5000
1.80322e+06,35990.7,17925,118931,11605,0,216.71,62.7425,5000
40943.6,41608.7,1.49184e+06,170155,6876.9,0,172.007,458.24,5000
20875.5,42898.2,1.76444e+06,96037.2,2482.46,0,154.065,146.716,5000
9724.65,106976,1.41519e+06,231983,1843.53,0,133.475,407.055,5000
13397.4,1.70561e+06,25162.8,183903,6525.03,0,288.221,412.384,5000
25301.7,198849,26576.6,1.63344e+06,3896.79,0,81.2152,477.99,5000
90842.3,53402.1,17629.8,1.7351e+06,8074.15,0,59.8197,254.539,5000
102959,16497.3,154647,132257,42858.2,0,184.689,98.685,5000
21552.6,1.75613e+06,21638.1,204380,2488.08,0,277.111,73.0938,5000
20994.9,1.70399e+06,23385.8,213612,4604.49,0,274.162,87.2646,5000
25227.4,311742,37342.8,1.50194e+06,4808.68,0,102.645,231.613,5000
12095.3,71651.8,1.68154e+06,122919,1924.48,0,144.205,370.542,5000
22240.9,171665,20863.1,1.74494e+06,5212.6,0,77.3039,178.791,5000
117010,41369.1,15563.7,1.3627e+06,21853.2,0,43.3904,320.176,5000
38750.5,47617,452040,817486,2832.82,0,352.327,93.7323,5000
1.54366e+06,32436.7,56467,154220,25278.7,0,202.014,356.472,5000
31479.8,138729,18659.7,1.75979e+06,6897.46,0,67.9285,205.14,5000
56209,43440.1,1.36747e+06,206098,15414.7,0,174.311,328.851,5000
41573.5,50176.1,494317,883712,1771.48,0,352.506,390.091,5000
86482.1,31669.8,14909.5,1.02966e+06,141689,0,39.9988,232.754,5000
10344.5,1.71907e+06,33856.3,169302,12844.5,0,300.709,116.153,5000
1.6617e+06,56394.2,21132.4,157774,7662.92,0,225.745,423.535,5000
1.6725e+06,51397.5,16159.7,144800,8668.53,0,225.912,207.872,5000
16204.4,54111.3,1.7762e+06,99218.9,3859.47,0,151.334,145.147,5000
23874.2,1.71481e+06,21770.2,227591,5816.79,0,273.518,67.9069,5000
9269.19,82266.9,1.68123e+06,148386,1940.92,0,141.139,21.9382,5000
15120.1,1.36244e+06,123073,217784,25784,0,319.817,361.397,5000
24241.7,34190.1,1.67791e+06,102431,2798.74,0,160.909,389.034,5000
15560.4,25773.3,3490.58,201519,1.72708e+06,0,23.6429,137.136,5000
1.58022e+06,66644.2,17756.8,161324,5380,0,229.803,433.803,5000
21361.5,141941,388380,375427,2423.61,0,336.377,327.862,5000
97098.6,42517.1,16038,1.36413e+06,19752.1,0,51.3545,110.399,5000
21009.4,787679,257067,304918,11476.2,0,331.59,31.9704,5000
31451.7,1.60963e+06,23680.2,238228,7802.55,0,268.976,303.615,5000
12059.5,1.0115e+06,212872,281136,16243.8,0,328.878,129.294,5000
13634.5,58758.3,1.76143e+06,99563.7,2950.7,0,151.958,153.673,5000
1.06517e+06,44519.3,94995.8,218318,42858.5,0,193.134,150.914,5000
1.72244e+06,32021.3,37401.5,126453,23729.5,0,208.284,151.891,5000
15942.6,97056.8,77796.5,296824,1.0888e+06,0,359.947,157.556,5000
59597.2,59749.3,965434,363306,95044,0,181.047,30.9234,5000
17994.9,55906.3,1.72546e+06,92261.6,3220.57,0,150.448,341.304,5000
13030.1,28038.1,4987.16,184447,1.69706e+06,0,20.465,281.831,5000
84763,42548.6,11899.9,1.0563e+06,125957,0,40.3384,479.157,5000
19694.3,495643,297659,364602,9684.06,0,333.737,110.06,5000
15162.7,1.76245e+06,24353.5,170904,8576.47,0,283.815,112.653,5000
615346,297983,20144,285903,4854.71,0,243.175,400.141,5000
11619.5,1.57598e+06,66984,185743,22806.8,0,311.043,273.869,5000
26072.5,25895.9,7339.66,281267,1.51929e+06,0,30.7236,459.275,5000
20796.4,51220.6,465928,441440,1940.01,0,341.569,109.697,5000
13166.7,57363.8,1.70186e+06,112674,4051.38,0,149.537,365.586,5000
15303.7,355235,26246.5,1.39291e+06,1816.94,0,107.564,417.029,5000
84377.1,31713.8,120402,209696,53816.6,0,186.444,412.556,5000
1.74034e+06,31736.2,33911.4,131144,16613.9,0,211.609,154.317,5000
21524.8,205728,20880.9,1.7279e+06,3873.31,0,82.4798,43.6112,5000
24237.3,243889,24645.5,1.55271e+06,1377.78,0,95.2179,493.8,5000
9257.1,1.37186e+06,108595,213559,20528.6,0,319.776,295.805,5000
17891.7,29973.8,3972.4,165544,1.80155e+06,0,17.7453,67.7171,5000
24799.4,1.60792e+06,20489.7,222010,5884.23,0,269.278,431.901,5000
82487.1,63221.6,15822.9,1.76458e+06,10700.7,0,59.9256,124.144,5000
35567.3,1.42312e+06,21531.7,363647,5906.14,0,257.716,59.2447,5000
15954.9,30260.7,8167.49,182084,1.75992e+06,0,15.7976,99.896,5000
39342.6,43772.4,1.61534e+06,121789,7991.59,0,168.207,164.889,5000
11909.5,83012.8,1.51697e+06,175071,2411.98,0,136.159,476.143,5000
18344.5,1.75462e+06,27597.3,181566,6381.36,0,287.835,145.75,5000
37021.1,164330,19848.2,1.74827e+06,4294.3,0,72.0038,105.693,5000
14377.1,80135.9,1.5797e+06,171843,3148.78,0,138.665,174.369,5000
26788.4,203280,22583.2,1.69207e+06,4423.78,0,79.8195,290.832,5000
1.49238e+06,33676.1,63647.8,139184,23653.5,0,200.611,391.8,5000
20272.5,58780.3,400873,438399,544.565,0,343.374,385.805,5000
11282.6,154369,954539,461590,4488.85,0,125.656,56.0496,5000
13877.4,27722,5158.79,178428,1.72876e+06,0,15.4128,298.362,5000
101782,30601,104547,232670,72823.1,0,186.642,146.85,5000
10524.4,1.47619e+06,89372.1,207140,21707,0,315.266,408.652,5000
16677.6,69492,1.69744e+06,110968,1830.43,0,147.518,302.485,5000
25673.8,40788.4,1.69459e+06,123830,4917.37,0,163.006,234.437,5000
24030.8,99529.6,132603,432558,717210,0,358.201,271.738,5000
35648.9,1.50818e+06,20414.3,256747,6482.34,0,262.684,480.088,5000
10988.8,1.7506e+06,31471.4,179727,13068.2,0,300.283,99.1006,5000
18644.8,228613,26801.5,1.67331e+06,3916.62,0,87.8333,122.31,5000
55083.2,44103.9,1.34977e+06,203824,9981.98,0,174.92,368.837,5000
1.75065e+06,36538.5,29344.2,146323,17651.9,0,212.006,97.1695,5000
98401.8,55657.6,15544,1.72095e+06,9504.68,0,58.4055,367.699,5000
22131,307246,25587.9,1.5591e+06,5321.99,0,99.9709,59.6983,5000
10730.9,1.5878e+06,52560.9,173942,16651.2,0,307.432,418.818,5000
13796.1,1.71427e+06,29890,159627,9427.28,0,287.589,468.141,5000
19320.2,23223.9,4944.89,216448,1.64406e+06,0,26.0251,486.258,5000
35189.2,45289.5,1.52228e+06,164982,8573.17,0,171.907,230.02,5000
14109.7,256156,39593.7,1.1438e+06,1645.96,0,108.624,117.665,5000
11785.2,83932.8,1.54963e+06,168199,1430.58,0,138.054,356.043,5000
102223,43550.3,11599.8,1.24032e+06,54392.5,0,41.1486,341.518,5000
47555.2,37487.9,1.56947e+06,154719,9232.93,0,170.978,92.2619,5000
18556.2,91843.6,62565.3,290691,1.17698e+06,0,0.661547,126.572,5000
17993.7,874164,237378,285765,12013.7,0,330.351,251.877,5000
1.63086e+06,46833.5,13607.3,151844,5531.91,0,224.071,454.935,5000
13129.3,1.48929e+06,94592.8,196740,21435.5,0,314.555,227.833,5000
18722.2,756998,264217,294906,9328.69,0,332.268,47.6387,5000
20873.6,82929.5,236626,416356,2703.82,0,349.025,441.571,5000
14534.5,1.44535e+06,113519,214230,20956.6,0,317.69,127.267,5000
13361.9,130393,1.22237e+06,314356,4385.33,0,129.024,232.725,5000
20484.8,32453.8,8522.73,181718,1.77767e+06,0,17.8839,62.5469,5000
1.73711e+06,50591.2,21087.3,120906,4536.6,0,221.544,210.181,5000
14894.1,504823,315199,296666,8848.84,0,333.633,477.695,5000
22649.3,62359.3,417349,416006,1870.54,0,342.237,408.098,5000
168102,50102.5,94460,317273,77780.4,0,189.068,111.891,5000
12334.2,47557.2,11227.8,182366,1.55291e+06,0,7.62172,482.281,5000
695835,51556.7,97064.2,246195,60547.3,0,190.789,319.39,5000
14948.5,1.75281e+06,18399.2,198321,6318.2,0,285.153,100.293,5000
30835.6,176904,19131.1,1.68633e+06,3701.28,0,79.87,415.936,5000
11126.7,1.41948e+06,124536,214943,17219.5,0,318.262,274.348,5000
21770,72073.7,270661,441239,1985.96,0,347.409,344.528,5000
34997.2,1.55118e+06,17136.2,295927,4483.9,0,262.375,223.986,5000
61387.2,40744.5,1.37193e+06,201610,10866,0,175.5,245.617,5000
1.75709e+06,34103.5,28848.4,122831,18827.1,0,210.758,81.3581,5000
17779.2,1.05979e+06,202490,289173,16954.1,0,328.312,115.971,5000
25125.8,1.65158e+06,22839.7,253249,5715,0,268.749,27.2461,5000
23089.8,190993,19291.3,1.68803e+06,2678.2,0,83.1609,420.306,5000
14928,1.42751e+06,127966,208672,19833.8,0,319.052,73.1268,5000
13209.6,81856.5,1.59604e+06,157162,2088.24,0,139.625,402.05,5000
29141.4,131179,19133.8,1.72802e+06,7715.8,0,67.8087,286.215,5000
27508.8,220397,25534,1.62657e+06,3232.43,0,85.8348,430.594,5000
30512.1,152310,18435.3,1.77704e+06,6943.83,0,73.149,32.1149,5000
25262.6,24275,7210.72,275217,1.49894e+06,0,30.05,488.872,5000
17109.2,244002,26020.5,1.61395e+06,1912.08,0,90.885,358.927,5000
54812.7,43356.8,1.3949e+06,163633,6123.8,0,174.451,460.457,5000
1.59517e+06,73286.7,16241.1,165999,4734.94,0,229.174,338.426,5000
12417.3,58958.6,1.78331e+06,97552.3,4297.32,0,148.589,25.9746,5000
42945.7,24945,10103.2,561596,1.00528e+06,0,37.0928,480.239,5000
13728,24999.3,6007.32,202542,1.67565e+06,0,24.9437,439.742,5000
32703.4,1.52393e+06,23845.6,273209,3716.87,0,263.193,469.912,5000
119637,46186.4,16835.7,1.36231e+06,19597.2,0,43.6742,299.758,5000
11660,1.34407e+06,124393,231812,22784.3,0,321.12,205.478,5000
18095.9,1.67512e+06,18416.9,192409,4260.67,0,278.963,479.135,5000
21774.9,289754,31575.7,1.57436e+06,1458.86,0,98.7886,50.374,5000
9692.2,94242.6,1.44258e+06,204444,5794.92,0,134.077,455.995,5000
1.71729e+06,40918.5,31592.2,138366,18338.1,0,212.929,195.189,5000
1.0314e+06,44481.3,102542,205026,45937.7,0,193.018,297.464,5000
31591.1,116149,15911.2,1.77016e+06,6068.34,0,65.2128,134.642,5000
